trial_id,cancer_type,status,facility,address,city,province,latitude,longitude,principal_investigator,url
NCI-14-5923,Testicular Cancer,Terminated,St. Paul's Regional Cancer Program,"5245 University Ave, Edmonton, Alberta, T5J 7Z9",Edmonton,Alberta,53.58,-113.4203,Mark Scott,https://cancertrialscanada.com/trial/NCI-14-5923
CancerCare-24-1741,Vulvar Cancer,"Active, not recruiting",Kemptville District Integrated Cancer Centre,"1123 Maple Drive, Victoria, British Columbia, V5Z 9R2",Victoria,British Columbia,48.4505,-123.3805,Cynthia Edwards,https://cancertrialscanada.com/trial/CancerCare-24-1741
UHN-20-1532,Adrenal Cancer,Not yet recruiting,Huntsville District Cancer Care Centre,"5588 Cedar Blvd, Longueuil, Quebec, G7H 3Y6",Longueuil,Quebec,45.5381,-73.5074,Elizabeth Stewart,https://cancertrialscanada.com/trial/UHN-20-1532
CancerCare-23-0889,Brain Cancer,Recruiting,Stevenson Memorial Cancer Care Centre,"7430 Cancer Centre Road, St. John's, Newfoundland and Labrador, A2H 2Y1",St. John's,Newfoundland and Labrador,47.5312,-52.6703,Sandra Phillips,https://cancertrialscanada.com/trial/CancerCare-23-0889
CCTG-19-7256,Bone Cancer,Recruiting,Peterborough Regional Cancer Research Centre,"1038 Oak Ave, Sydney, Nova Scotia, B2H 7P5",Sydney,Nova Scotia,46.1333,-60.1705,Donna Anderson,https://cancertrialscanada.com/trial/CCTG-19-7256
QCI-13-4128,Head and Neck Cancer,Recruiting,Victoria General Oncology Research Institute,"5020 Laurier Blvd, Halifax, Nova Scotia, B2Y 6E4",Halifax,Nova Scotia,44.6741,-63.6162,Paul Li,https://cancertrialscanada.com/trial/QCI-13-4128
UHN-23-3047,Leukemia,Recruiting,Allan Blair University Health Network,"3237 Health Sciences Way, St. Albert, Alberta, T4A 8V4",St. Albert,Alberta,53.6407,-113.5948,Stephanie Campbell,https://cancertrialscanada.com/trial/UHN-23-3047
UHN-17-5353,Bladder Cancer,"Active, not recruiting",Muskoka Algonquin Advanced Cancer Research Institute,"9673 Pine Street, Brandon, Manitoba, R7A 9C9",Brandon,Manitoba,49.8967,-99.9892,Robert Mitchell,https://cancertrialscanada.com/trial/UHN-17-5353
UHN-10-4890,Ovarian Cancer,Recruiting,Cross Cancer Medical Sciences Centre,"3874 Richmond Road, Vancouver, British Columbia, V2C 6A8",Vancouver,British Columbia,49.2962,-123.1109,Sharon Adams,https://cancertrialscanada.com/trial/UHN-10-4890
UHN-24-6238,Colorectal Cancer,Completed,Saint John Regional Cancer Research Centre,"6988 Richmond Road, Regina, Saskatchewan, S4P 5K1",Regina,Saskatchewan,50.4736,-104.6377,Deborah Wang,https://cancertrialscanada.com/trial/UHN-24-6238
CCTG-18-9363,Prostate Cancer,"Active, not recruiting",William Osler Comprehensive Cancer Centre,"5874 Main Street, Longueuil, Quebec, J4K 4W2",Longueuil,Quebec,45.556,-73.5239,Mary Collins,https://cancertrialscanada.com/trial/CCTG-18-9363
NCI-11-9121,Adrenal Cancer,Recruiting,CancerCare Manitoba Community Cancer Centre,"9698 Richmond Road, Red Deer, Alberta, T8N 6X0",Red Deer,Alberta,52.2233,-113.7677,Anthony Roy,https://cancertrialscanada.com/trial/NCI-11-9121
CancerCare-13-6853,Prostate Cancer,Terminated,South Muskoka Memorial Community Cancer Centre,"8426 Medical Centre Blvd, Dartmouth, Nova Scotia, B2H 3P4",Dartmouth,Nova Scotia,44.7154,-63.522,Emily Baker,https://cancertrialscanada.com/trial/CancerCare-13-6853
CancerCare-14-3949,Cervical Cancer,Completed,Lakeridge Health Comprehensive Cancer Centre,"3655 Maple Drive, Saskatoon, Saskatchewan, S6H 5R1",Saskatoon,Saskatchewan,52.1,-106.6279,Jessica Jackson,https://cancertrialscanada.com/trial/CancerCare-14-3949
IND-22-6142,Esophageal Cancer,Recruiting,Stevenson Memorial Advanced Cancer Research Institute,"3882 Oak Ave, Trois-Rivières, Quebec, G9A 2G7",Trois-Rivières,Quebec,46.3582,-72.5416,Deborah Phillips,https://cancertrialscanada.com/trial/IND-22-6142
HREBA.CC-14-1460,Liver Cancer,Not yet recruiting,Quinte Health Centre for Cancer Medicine,"9746 College Ave, Quebec City, Quebec, H3A 7Z7",Quebec City,Quebec,46.7774,-71.2147,Charles Chen,https://cancertrialscanada.com/trial/HREBA.CC-14-1460
NCI-14-0234,Brain Cancer,Completed,Joseph Brant Advanced Cancer Research Institute,"1733 King Street, Grand Falls-Windsor, Newfoundland and Labrador, A2A 8X7",Grand Falls-Windsor,Newfoundland and Labrador,48.897,-55.6905,Mary Fortin,https://cancertrialscanada.com/trial/NCI-14-0234
OCN-18-4455,Cervical Cancer,Recruiting,Hamilton Health Sciences Cancer Treatment Centre,"1978 Cedar Blvd, Nanaimo, British Columbia, V1Y 6A4",Nanaimo,British Columbia,49.1921,-123.9262,Elizabeth White,https://cancertrialscanada.com/trial/OCN-18-4455
QCI-12-5830,Testicular Cancer,Recruiting,Victoria General General Hospital Cancer Program,"5510 College Ave, London, Ontario, L6P 8S9",London,Ontario,42.9903,-81.2434,Michelle Davis,https://cancertrialscanada.com/trial/QCI-12-5830
OCN-12-7005,Lymphoma,Recruiting,Collingwood General Integrated Cancer Centre,"922 Clinical Ave, Thunder Bay, Ontario, P3E 6N2",Thunder Bay,Ontario,48.3653,-89.2703,Betty Côté,https://cancertrialscanada.com/trial/OCN-12-7005
CancerCare-18-6420,Cervical Cancer,Recruiting,Dalhousie University Cancer Treatment Centre,"5881 Birch Road, Bathurst, New Brunswick, E3B 2Z7",Bathurst,New Brunswick,47.5916,-65.6177,Yuki Yang,https://cancertrialscanada.com/trial/CancerCare-18-6420
NCI-22-1899,Esophageal Cancer,Recruiting,Georgian Bay General Oncology Research Institute,"3713 Pine Street, Summerside, Prince Edward Island, C0A 4S6",Summerside,Prince Edward Island,46.3542,-63.7687,Anthony Gagnon,https://cancertrialscanada.com/trial/NCI-22-1899
CTEP-22-2105,Stomach Cancer,Completed,Kingston General Community Cancer Centre,"5454 Centre Street, Truro, Nova Scotia, B1P 5P0",Truro,Nova Scotia,45.4061,-63.2435,Jessica Gagné,https://cancertrialscanada.com/trial/CTEP-22-2105
OCN-21-4903,Prostate Cancer,"Active, not recruiting",Winchester District Memorial Cancer Care Centre,"9941 Laurier Blvd, Stratford, Prince Edward Island, C0A 3W5",Stratford,Prince Edward Island,46.2138,-63.1165,Mary Parker,https://cancertrialscanada.com/trial/OCN-21-4903
BCCA-14-2337,Liver Cancer,Completed,QEII Health Sciences Oncology Research Institute,"2604 Medical Centre Blvd, Quebec City, Quebec, G7H 5M0",Quebec City,Quebec,46.7912,-71.2034,Kimberly Shah,https://cancertrialscanada.com/trial/BCCA-14-2337
CCTG-24-3793,Adrenal Cancer,"Active, not recruiting",BC Cancer Advanced Cancer Research Institute,"6063 Research Drive, Gander, Newfoundland and Labrador, A2A 8A3",Gander,Newfoundland and Labrador,48.9595,-54.6567,Linda Turner,https://cancertrialscanada.com/trial/CCTG-24-3793
UHN-19-4636,Multiple Myeloma,Completed,Humber River Community Cancer Centre,"9956 Pine Street, Windsor, Ontario, L6P 2A9",Windsor,Ontario,42.3289,-82.9941,Robert Patel,https://cancertrialscanada.com/trial/UHN-19-4636
BCCA-19-2483,Esophageal Cancer,Recruiting,Moncton City Hospital Oncology Research Institute,"6687 Health Sciences Way, Windsor, Ontario, L6P 1L1",Windsor,Ontario,42.267,-82.98,Stephanie Wilson,https://cancertrialscanada.com/trial/BCCA-19-2483
UHN-14-7229,Lung Cancer,Recruiting,London Health Sciences Advanced Cancer Research Institute,"3451 Victoria Street, Calgary, Alberta, T2N 1H9",Calgary,Alberta,51.0488,-114.0377,Deborah Morgan,https://cancertrialscanada.com/trial/UHN-14-7229
NCI-15-7866,Bladder Cancer,Completed,Muskoka Algonquin Cancer Research Centre,"6065 Park Road, Thompson, Manitoba, R7A 4V8",Thompson,Manitoba,55.7076,-97.8528,Mark Brown,https://cancertrialscanada.com/trial/NCI-15-7866
CCTG-15-1085,Neuroendocrine Tumors,Completed,University of Alberta Regional Cancer Program,"6262 Oncology Blvd, Steinbach, Manitoba, R7A 4K8",Steinbach,Manitoba,49.5177,-96.6756,Sandra Stewart,https://cancertrialscanada.com/trial/CCTG-15-1085
CCTG-20-4173,Cervical Cancer,Completed,Royal Victoria Advanced Cancer Research Institute,"870 Birch Road, Charlottetown, Prince Edward Island, C1N 5C3",Charlottetown,Prince Edward Island,46.2107,-63.1509,John Martin,https://cancertrialscanada.com/trial/CCTG-20-4173
OCN-24-0696,Multiple Myeloma,Completed,Bracebridge Community Cancer Centre,"3983 College Ave, Portage la Prairie, Manitoba, R3E 8V3",Portage la Prairie,Manitoba,49.9241,-98.3134,Donald Evans,https://cancertrialscanada.com/trial/OCN-24-0696
OCN-11-8653,Testicular Cancer,Recruiting,Perth and Smiths Falls Comprehensive Cancer Centre,"8706 Research Drive, Moncton, New Brunswick, E1C 7A6",Moncton,New Brunswick,46.0947,-64.7682,Amanda Green,https://cancertrialscanada.com/trial/OCN-11-8653
OCN-24-6540,Adrenal Cancer,"Active, not recruiting",QEII Health Sciences Provincial Cancer Agency,"1392 Queen Street, New Glasgow, Nova Scotia, B3H 9B2",New Glasgow,Nova Scotia,45.6391,-62.6334,Carlos Perez,https://cancertrialscanada.com/trial/OCN-24-6540
UHN-19-3101,Bladder Cancer,Completed,CancerCare Manitoba Advanced Cancer Research Institute,"5831 Cedar Blvd, Cornwall, Prince Edward Island, C0A 6K5",Cornwall,Prince Edward Island,46.271,-63.183,Jessica Stewart,https://cancertrialscanada.com/trial/UHN-19-3101
CTEP-21-4300,Head and Neck Cancer,Recruiting,Sault Area Hospital Medical Sciences Centre,"6402 Oncology Blvd, Prince Albert, Saskatchewan, S9H 7H4",Prince Albert,Saskatchewan,53.241,-105.7549,Mohammed Williams,https://cancertrialscanada.com/trial/CTEP-21-4300
CancerCare-22-7853,Soft Tissue Sarcoma,Recruiting,William Osler Cancer Research Centre,"1234 Main Street, Summerside, Prince Edward Island, C1B 1Z0",Summerside,Prince Edward Island,46.3458,-63.833,Emily Brown,https://cancertrialscanada.com/trial/CancerCare-22-7853
BCCA-17-6292,Pancreatic Cancer,Terminated,Joseph Brant Cancer Research Centre,"3860 Laurier Blvd, Spruce Grove, Alberta, T5J 1R7",Spruce Grove,Alberta,53.5895,-113.8884,Steven Carter,https://cancertrialscanada.com/trial/BCCA-17-6292
CancerCare-18-5654,Ovarian Cancer,Not yet recruiting,Stevenson Memorial Cancer Care Centre,"2917 Princess Avenue, Regina, Saskatchewan, S6V 7R8",Regina,Saskatchewan,50.4948,-104.6405,Donna Wright,https://cancertrialscanada.com/trial/CancerCare-18-5654
HREBA.CC-17-4441,Esophageal Cancer,"Active, not recruiting",QEII Health Sciences Provincial Cancer Agency,"5967 Queen Street, Regina, Saskatchewan, S6V 5M8",Regina,Saskatchewan,50.4027,-104.6698,Wei Stewart,https://cancertrialscanada.com/trial/HREBA.CC-17-4441
IND-10-2195,Liver Cancer,Recruiting,Georgian Bay General Medical Sciences Centre,"7639 Hospital Drive, Brampton, Ontario, N6A 3H1",Brampton,Ontario,43.6905,-79.7372,Rebecca Li,https://cancertrialscanada.com/trial/IND-10-2195
OCN-20-7976,Prostate Cancer,Completed,Quinte Health Cancer Treatment Centre,"9408 Medical Centre Blvd, Prince Albert, Saskatchewan, S7N 4H0",Prince Albert,Saskatchewan,53.2248,-105.7373,Deborah Parker,https://cancertrialscanada.com/trial/OCN-20-7976
NCI-10-0914,Leukemia,"Active, not recruiting",Allan Blair Clinical Trials Unit,"9789 Cedar Blvd, Spruce Grove, Alberta, T4N 6T5",Spruce Grove,Alberta,53.5762,-113.9445,Jennifer Harris,https://cancertrialscanada.com/trial/NCI-10-0914
CTEP-19-2856,Brain Cancer,"Active, not recruiting",Headwaters Health Integrated Cancer Centre,"3467 Clinical Ave, Bathurst, New Brunswick, E1C 3H5",Bathurst,New Brunswick,47.6126,-65.6073,Richard Yang,https://cancertrialscanada.com/trial/CTEP-19-2856
CancerCare-16-5742,Soft Tissue Sarcoma,Completed,Dr. H. Bliss Murphy Comprehensive Cancer Centre,"3407 Clinical Ave, Campbell River, British Columbia, V6Y 6Y5",Campbell River,British Columbia,49.9864,-125.2614,Ashley King,https://cancertrialscanada.com/trial/CancerCare-16-5742
OCN-22-7193,Esophageal Cancer,Recruiting,Brantford General Clinical Trials Unit,"5344 Victoria Street, Sydney, Nova Scotia, B3H 5M1",Sydney,Nova Scotia,46.0964,-60.1446,Laura Collins,https://cancertrialscanada.com/trial/OCN-22-7193
NCI-16-6844,Adrenal Cancer,Recruiting,Muskoka Algonquin Centre for Cancer Medicine,"2874 Centre Street, Sydney, Nova Scotia, B2H 5W5",Sydney,Nova Scotia,46.1655,-60.1639,Sandra Chen,https://cancertrialscanada.com/trial/NCI-16-6844
IND-16-4589,Brain Cancer,"Active, not recruiting",Mackenzie Health General Hospital Cancer Program,"74 Park Road, Stratford, Prince Edward Island, C1A 9S5",Stratford,Prince Edward Island,46.2499,-63.1077,Sofia Miller,https://cancertrialscanada.com/trial/IND-16-4589
IND-17-5851,Cervical Cancer,Recruiting,Princess Margaret Cancer Research Centre,"2251 Park Road, Saskatoon, Saskatchewan, S6H 9T0",Saskatoon,Saskatchewan,52.0899,-106.6614,Kevin Wright,https://cancertrialscanada.com/trial/IND-17-5851
QCI-11-6841,Stomach Cancer,Recruiting,Lake of the Woods District Oncology Research Institute,"6512 Maple Drive, Oshawa, Ontario, L1H 1R3",Oshawa,Ontario,43.9229,-78.8953,Betty Scott,https://cancertrialscanada.com/trial/QCI-11-6841
OCN-18-0205,Lymphoma,Completed,William Osler Provincial Cancer Agency,"2667 Hospital Drive, Airdrie, Alberta, T9E 3H5",Airdrie,Alberta,51.273,-113.9741,Anthony Harris,https://cancertrialscanada.com/trial/OCN-18-0205
CTEP-17-4319,Neuroendocrine Tumors,Suspended,Sunnybrook Integrated Cancer Centre,"6263 Cancer Centre Road, Leduc, Alberta, T4A 7K5",Leduc,Alberta,53.2917,-113.5279,Luis Jackson,https://cancertrialscanada.com/trial/CTEP-17-4319
OCN-15-8196,Thyroid Cancer,Recruiting,McGill University Health Centre Regional Cancer Program,"9788 Park Road, Cornwall, Prince Edward Island, C1B 6X9",Cornwall,Prince Edward Island,46.243,-63.2285,Paul Morin,https://cancertrialscanada.com/trial/OCN-15-8196
NCI-20-5271,Leukemia,Recruiting,Collingwood General Community Cancer Centre,"1091 Maple Drive, Portage la Prairie, Manitoba, C0N 6K5",Portage la Prairie,Manitoba,49.9809,-98.2664,Carlos Reed,https://cancertrialscanada.com/trial/NCI-20-5271
IND-16-3913,Prostate Cancer,Recruiting,Tom Baker Comprehensive Cancer Centre,"8982 Medical Centre Blvd, Surrey, British Columbia, V2L 5Y7",Surrey,British Columbia,49.2391,-122.8429,Paul Wilson,https://cancertrialscanada.com/trial/IND-16-3913
IND-20-7411,Soft Tissue Sarcoma,Completed,Joseph Brant Integrated Cancer Centre,"1578 University Ave, Lévis, Quebec, G7H 1M5",Lévis,Quebec,46.8451,-71.1735,Emily Rivera,https://cancertrialscanada.com/trial/IND-20-7411
QCI-12-0274,Lymphoma,Recruiting,Joseph Brant General Hospital Cancer Program,"6014 Wellington Street, Winnipeg, Manitoba, C0N 4L4",Winnipeg,Manitoba,49.8528,-97.1195,Jennifer Campbell,https://cancertrialscanada.com/trial/QCI-12-0274
CancerCare-14-1957,Thyroid Cancer,Recruiting,Sault Area Hospital Medical Sciences Centre,"6670 Park Road, Gander, Newfoundland and Labrador, A1V 1T8",Gander,Newfoundland and Labrador,48.9914,-54.5724,Sarah King,https://cancertrialscanada.com/trial/CancerCare-14-1957
UHN-24-6943,Penile Cancer,Completed,Michael Garron Cancer Research Centre,"7336 Wellington Street, Saskatoon, Saskatchewan, S6H 1T9",Saskatoon,Saskatchewan,52.1406,-106.6626,Barbara Brown,https://cancertrialscanada.com/trial/UHN-24-6943
IND-23-5972,Gallbladder Cancer,Completed,Kemptville District Comprehensive Cancer Centre,"2816 Birch Road, Stratford, Prince Edward Island, C1B 9J6",Stratford,Prince Edward Island,46.1713,-63.064,Wei Sanchez,https://cancertrialscanada.com/trial/IND-23-5972
IND-20-4126,Vulvar Cancer,Recruiting,Georgian Bay General University Health Network,"9553 Victoria Street, Corner Brook, Newfoundland and Labrador, A2H 3S9",Corner Brook,Newfoundland and Labrador,48.9484,-57.9263,Raj Harris,https://cancertrialscanada.com/trial/IND-20-4126
BCCA-10-4241,Melanoma,Completed,Quinte Health Provincial Cancer Agency,"2918 Pine Street, Charlottetown, Prince Edward Island, C0A 2A0",Charlottetown,Prince Edward Island,46.2335,-63.1779,Matthew Carter,https://cancertrialscanada.com/trial/BCCA-10-4241
CancerCare-19-8388,Pancreatic Cancer,Recruiting,QEII Health Sciences Cancer Research Centre,"7690 Clinical Ave, Swift Current, Saskatchewan, S6V 5J8",Swift Current,Saskatchewan,50.3108,-107.8116,Jennifer Chen,https://cancertrialscanada.com/trial/CancerCare-19-8388
UHN-11-3777,Colorectal Cancer,Completed,Pembroke Regional Integrated Cancer Centre,"7759 Princess Avenue, Portage la Prairie, Manitoba, C0N 8A1",Portage la Prairie,Manitoba,49.9893,-98.3257,Ashley Côté,https://cancertrialscanada.com/trial/UHN-11-3777
UHN-12-8023,Breast Cancer,Completed,Dr. H. Bliss Murphy Cancer Treatment Centre,"3311 Health Sciences Way, Trois-Rivières, Quebec, J1H 4H4",Trois-Rivières,Quebec,46.351,-72.5023,William Wang,https://cancertrialscanada.com/trial/UHN-12-8023
CTEP-12-2967,Lymphoma,Completed,St. Paul's Integrated Cancer Centre,"8355 Pine Street, Grand Falls-Windsor, Newfoundland and Labrador, A2V 1W1",Grand Falls-Windsor,Newfoundland and Labrador,48.9572,-55.6684,Mark King,https://cancertrialscanada.com/trial/CTEP-12-2967
CancerCare-17-1826,Neuroendocrine Tumors,Recruiting,Kemptville District Integrated Cancer Centre,"3920 Park Road, Mississauga, Ontario, K1Y 8W8",Mississauga,Ontario,43.5682,-79.6606,Richard Kumar,https://cancertrialscanada.com/trial/CancerCare-17-1826
NCI-10-2039,Bladder Cancer,Completed,Kingston General Community Cancer Centre,"9687 Hospital Drive, Guelph, Ontario, M5G 3W4",Guelph,Ontario,43.5191,-80.2859,Matthew Young,https://cancertrialscanada.com/trial/NCI-10-2039
NCI-19-2795,Vulvar Cancer,Recruiting,St. Paul's General Hospital Cancer Program,"8065 Queen Street, Corner Brook, Newfoundland and Labrador, A1V 4L0",Corner Brook,Newfoundland and Labrador,48.9852,-57.9215,Steven Davis,https://cancertrialscanada.com/trial/NCI-19-2795
BCCA-19-7971,Soft Tissue Sarcoma,Suspended,Hamilton Health Sciences Medical Sciences Centre,"1888 Oncology Blvd, Saskatoon, Saskatchewan, S6H 9H2",Saskatoon,Saskatchewan,52.1298,-106.6977,Michael Taylor,https://cancertrialscanada.com/trial/BCCA-19-7971
UHN-23-2175,Lung Cancer,"Active, not recruiting",Hotel-Dieu Grace Regional Cancer Program,"1333 Medical Centre Blvd, Cornwall, Prince Edward Island, C0A 8A0",Cornwall,Prince Edward Island,46.2353,-63.1601,Susan Wright,https://cancertrialscanada.com/trial/UHN-23-2175
OCN-24-5451,Prostate Cancer,Completed,Victoria General University Health Network,"4661 Richmond Road, Winnipeg, Manitoba, R5G 4R2",Winnipeg,Manitoba,49.8957,-97.1125,Raj Thompson,https://cancertrialscanada.com/trial/OCN-24-5451
CTEP-14-8336,Colorectal Cancer,Completed,Mount Sinai Oncology Research Institute,"9925 Oak Ave, Kingston, Ontario, P3E 6A9",Kingston,Ontario,44.2654,-76.5295,Charles Gagné,https://cancertrialscanada.com/trial/CTEP-14-8336
HREBA.CC-14-8020,Vulvar Cancer,Recruiting,Huntsville District Community Cancer Centre,"4555 Richmond Road, Montague, Prince Edward Island, C0A 8G5",Montague,Prince Edward Island,46.1357,-62.6728,Joshua Yang,https://cancertrialscanada.com/trial/HREBA.CC-14-8020
UHN-23-4645,Vulvar Cancer,Recruiting,Humber River Centre for Cancer Medicine,"5911 Maple Drive, Steinbach, Manitoba, R7A 5Y0",Steinbach,Manitoba,49.5792,-96.6621,Sofia Phillips,https://cancertrialscanada.com/trial/UHN-23-4645
CTEP-18-6454,Multiple Myeloma,Suspended,Cross Cancer General Hospital Cancer Program,"5071 Elm Ave, Steinbach, Manitoba, R3E 5N2",Steinbach,Manitoba,49.5105,-96.6606,Mary Young,https://cancertrialscanada.com/trial/CTEP-18-6454
OCN-19-1605,Kidney Cancer,Recruiting,North Bay Regional Community Cancer Centre,"3758 Hospital Drive, Thompson, Manitoba, R5G 4C7",Thompson,Manitoba,55.7218,-97.9083,Carlos Fortin,https://cancertrialscanada.com/trial/OCN-19-1605
NCI-21-1999,Mesothelioma,Completed,Mackenzie Health Cancer Research Centre,"4271 Elm Ave, Lévis, Quebec, J4K 4V7",Lévis,Quebec,46.8303,-71.1683,Lisa Thompson,https://cancertrialscanada.com/trial/NCI-21-1999
BCCA-12-3762,Lymphoma,Recruiting,QEII Health Sciences Regional Cancer Program,"5200 Wellington Street, Prince Albert, Saskatchewan, S7N 4W3",Prince Albert,Saskatchewan,53.2336,-105.7837,Kenneth Jackson,https://cancertrialscanada.com/trial/BCCA-12-3762
